model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet18_no_weights,CIFAR10,layer2.1.conv1,60.50329645474752,162.83124028419962,136.1404470716204,116.83278113917301,82.54895074026925,2.6912788199232525,0.8360830933548494,0.706556412809652,2.389657215456954,3.0728880107757197,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.1.conv2,40.77574751112196,21.519218730926514,18.479642591168805,12.070019340515136,11.72196814417839,0.527745536119404,0.8587506276243496,0.9711639901712128,0.324370987512775,0.43635073553235576,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.0.conv1,73.19937229156494,274.25466594290225,270.2214063008626,191.60696580674914,155.29439392089844,3.7466805705724027,0.9852937428496501,0.8104840722624103,4.74316448364588,5.780840058423911,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.0.conv2,101.51131493704659,61.083229573567706,58.264467065984554,44.689679187277086,41.53112932530845,0.6017381373834944,0.9538537414072339,0.9293226105129916,1.0227093205866822,1.5459979591898079,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.0.downsample.0,35.133327342845774,29.409731819516136,26.185300445556642,19.209463675816853,19.527610637924887,0.8370892837027251,0.8903617552942193,1.0165619908747663,0.45962749127534397,0.7269160912435852,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.1.conv1,84.44766304709695,122.95208681546725,113.428781636556,84.07185466472919,67.17940347844905,1.4559560605827087,0.9225445828080632,0.799071267624038,1.991002029952869,2.500755995912219,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.1.conv2,54.37711572647095,17.96202950250535,20.049819810049875,13.375918441348606,12.629462466520422,0.33032332190729596,1.1162335418307447,0.9441940396017454,0.3519321230999921,0.47013224817381816,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.0.conv1,69.48001607259114,108.76143035888671,116.37404823303223,76.6108441846124,65.84635322972348,1.5653627691342968,1.0699937270871271,0.8594912891320023,2.0426999472515477,2.451133146798619,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.0.conv2,57.33592073845141,23.15575957828098,22.958684158325195,14.302620887756348,15.566556299054945,0.4038613016072478,0.9914891403458589,1.088370895181916,0.4029910760281013,0.5794656841967168,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.0.downsample.0,23.775475006103516,8.957057849220607,8.777433427174886,4.801996370156606,5.738514028746506,0.376735179714441,0.9799460464508051,1.1950267318838805,0.15406925402123167,0.21361641547796487,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.1.conv1,51.50605659484863,113.55011887983842,90.22171582673725,64.18756046700985,49.56055755615235,2.204597408282177,0.7945541291965721,0.7721209093407552,1.5836511400821818,1.8448937479633893,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.1.conv2,19.12072109453606,3.2216761231422426,3.170424816655178,1.9962635868125491,2.064446824789047,0.16849135067729581,0.984091726005941,1.034155428384769,0.05565009298961796,0.07684911606857783,fp32_intrinsic
resnet18_no_weights,CIFAR10,fc,4.589435187253085,4.762546215738569,4.361044410112742,2.8474953293800356,2.6548890730609065,1.037719462509524,0.9156959770177132,0.9323594127330619,0.07654889833049885,0.09882835250343866,fp32_intrinsic
cnn,CIFAR10,conv1,54.0763034025828,333.4605823863636,301.37780311780097,311.34728349958147,219.60877990722656,6.166482570079611,0.9037883907028328,0.7053499148564814,1.869103936812893,1.8614611184630445,fp32_intrinsic
cnn,CIFAR10,conv2,125.89881334806743,706.5066702706473,896.2996345895235,755.4779968261719,530.5146789550781,5.61170237814233,1.2686357713313177,0.7022238651341481,5.558727810224339,4.496780356714173,fp32_intrinsic
cnn,CIFAR10,conv3,183.02753048851378,386.5322660558364,404.71469525593085,436.1432355992934,282.3846073150635,2.111880464234827,1.0470398742791318,0.647458413351398,2.509985215776531,2.3935653537691204,fp32_intrinsic
cnn,CIFAR10,conv4,67.07589206695556,22.67575125694275,21.10592524210612,23.226543214586044,16.344340712935836,0.3380611208913581,0.9307707163900033,0.7036923472396766,0.13089606318710698,0.1385388815369556,fp32_intrinsic
cnn,CIFAR10,fc1,12.66057767868042,11.694768190383911,18.00058514731271,13.931701412907353,11.921541976928712,0.923715211674514,1.5391998245945389,0.8557132846590955,0.11163716841690198,0.10105008948892033,mixed
cnn,CIFAR10,fc2,4.622014646944792,4.177627166112264,6.1331201084589555,5.275237076210253,5.6026835632324214,0.903854159976262,1.4680869940259629,1.0620723736756505,0.03803677251966092,0.04748980262271359,fp32_intrinsic
