model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1,41.37784805492479,2.2820558547973633,4.352676114649512e-06,94.42656041265681,81.14,85.06,-3.9200000000000017,3.9200000000000017
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv2,10.549113668835044,11.028703689575195,4.6745739786678714e-06,116.34304884122918,81.14,85.13,-3.989999999999995,3.989999999999995
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv3,8.497750503807737,5.127108573913574,4.889591764367651e-06,43.568889467051044,81.14,85.12,-3.980000000000004,3.980000000000004
resnet50_no_weights,CIFAR10,QAT,layer4.0.downsample.0,34.8437815799567,9.381645202636719,4.473517037695274e-06,326.8919963013224,81.14,85.15,-4.010000000000005,4.010000000000005
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv1,38.2641966441321,5.409477233886719,5.158879503142089e-06,206.98930061939717,81.14,85.09,-3.950000000000003,3.950000000000003
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv2,83.99035683251861,12.694149017333984,5.380481727317803e-06,1066.1861056510468,81.14,85.05,-3.9099999999999966,3.9099999999999966
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv3,17.651613298124385,5.564460277557373,5.30668285136926e-06,98.22170103221663,81.14,85.02,-3.8799999999999955,3.8799999999999955
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv1,45.36540724169556,4.90598201751709,4.678709046856966e-06,222.56187214509796,81.14,85.06,-3.9200000000000017,3.9200000000000017
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv2,6.559651861011341,11.294475555419922,4.787222779769864e-06,74.08782759625738,81.14,85.21,-4.069999999999993,4.069999999999993
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv3,4.904750830155832,5.581131458282471,5.3225817282509524e-06,27.37405915321978,81.14,85.09,-3.950000000000003,3.950000000000003
resnet50_no_weights,CIFAR10,QAT,fc,5.30072451282663,2.3833425045013428,0.00011637414572760463,12.63344203607188,81.14,84.41,-3.269999999999996,3.269999999999996
cnn,CIFAR10,QAT,conv1,575.9742256164551,1.1119205951690674,0.0012869451332975317,640.4376037494915,81.3,83.54,-2.240000000000009,2.240000000000009
cnn,CIFAR10,QAT,conv2,786.762929227072,1.3760874271392822,7.46575210036503e-05,1082.6545750486468,81.3,78.83,2.469999999999999,2.469999999999999
cnn,CIFAR10,QAT,conv3,386.77788415696887,7.6126580238342285,0.00010325328265834186,2944.4077632691747,81.3,79.17,2.1299999999999955,2.1299999999999955
cnn,CIFAR10,QAT,conv4,26.50087261224107,30.305038452148438,0.00010275959761606323,803.1099635294531,81.3,77.83,3.469999999999999,3.469999999999999
cnn,CIFAR10,QAT,fc1,14.211279078212025,8.778396606445312,8.371731382794678e-06,124.75224403342371,81.3,78.16,3.1400000000000006,3.1400000000000006
cnn,CIFAR10,QAT,fc2,5.906980758197463,2.135417938232422,0.00020853690803050994,12.613872671848615,81.3,78.4,2.8999999999999915,2.8999999999999915
