model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv3,20.54955818918016,1.6319177150726318,6.2252720454125665e-06,33.53518804583898,80.21,83.53,-3.3200000000000074
resnet50_no_weights,CIFAR10,QAT,layer3.0.downsample.0,40.45786872863769,3.7933077812194824,7.235160410345998e-06,153.46914825989774,80.21,83.76,-3.5500000000000114
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv1,9.839548746744793,1.2137129306793213,4.629947397916112e-06,11.942387545973665,80.21,83.63,-3.4200000000000017
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv2,8.796604116757711,3.2802090644836426,5.5613353550951515e-06,28.85470056046277,80.21,83.59,-3.3800000000000097
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv3,10.770219131752295,1.4078700542449951,5.370598046283703e-06,15.163068993250588,80.21,83.62,-3.410000000000011
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv1,9.418274541055002,1.2445971965789795,4.747761522594374e-06,11.721958090408231,80.21,83.56,-3.3500000000000085
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv2,7.541239870919122,3.3467159271240234,5.674092487121622e-06,25.238387586267738,80.21,83.67,-3.460000000000008
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv3,8.403655008836227,1.2989132404327393,4.954960786562879e-06,10.915618759006284,80.21,83.65,-3.440000000000012
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv1,26.54736691136514,1.3043080568313599,4.9755403779272456e-06,34.6259445501518,80.21,83.58,-3.3700000000000045
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv2,19.884422847202845,3.7644076347351074,6.38225578263195e-06,74.85307317831159,80.21,83.61,-3.4000000000000057
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv3,13.919209872351752,1.4899003505706787,5.683518793375697e-06,20.73823566848373,80.21,83.42,-3.210000000000008
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv1,25.857580184936523,1.253103256225586,4.7802095650695264e-06,32.402217927858146,80.21,83.62,-3.410000000000011
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv2,10.46152651309967,3.733480453491211,6.32982118986547e-06,39.057904750337684,80.21,83.54,-3.3300000000000125
