model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99,seed,n_seeds,metric_std
resnet18_no_weights,IMAGENET100,PTQ,conv1,-4.474223613739014,4.170925140380859,8.645148754119873,0.033902544528245926,132,0.7780588269233704,1.3233802318572998,3.6909549236297607,4.743799306570011,11.111176243967114,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv1,-4.130232810974121,3.185574531555176,7.315807342529297,0.028689440339803696,144,0.44846710562705994,0.7774560451507568,3.6923985481262207,8.233376543778835,16.312918496664587,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv2,-5.151432514190674,2.822547197341919,7.973979711532593,0.03127051144838333,165,0.6276412606239319,0.9707401394844055,2.4989328384399414,3.981466795149473,12.70467735598794,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv1,-2.7692923545837402,2.104811429977417,4.874103784561157,0.01911413110792637,145,0.4292651414871216,0.6824369430541992,1.706849217414856,3.9762120248146524,11.354529668250237,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv2,-4.22941255569458,5.310763835906982,9.540176391601562,0.037412457168102264,113,0.6803330779075623,1.1257143020629883,3.604126453399658,5.297591092416876,14.02280250865268,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv1,-2.6974995136260986,2.396686315536499,5.094185829162598,0.019977198913693428,135,0.4271487593650818,0.7084970474243164,1.8884387016296387,4.4210328608624145,11.926022767184545,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv2,-2.3319265842437744,4.77102518081665,7.102951765060425,0.027854714542627335,84,0.5678167343139648,0.9456000328063965,3.0984678268432617,5.4568096352194075,12.509232884166751,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.downsample.0,-4.555429935455322,5.110308647155762,9.665738582611084,0.03790485858917236,120,0.5402392745018005,0.9693703651428223,3.6511049270629883,6.758310806688342,17.891588114404794,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.1.conv1,-2.199957847595215,3.265625476837158,5.465583324432373,0.02143366076052189,103,0.3383265733718872,0.5874240398406982,2.637779474258423,7.79654831120518,16.15475624619242,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.1.conv2,-2.641606092453003,2.9831459522247314,5.624752044677734,0.022057851776480675,120,0.3479132354259491,0.6443301439285278,2.6717617511749268,7.6793909490218075,16.167111428777257,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.conv1,-1.8786364793777466,3.483994722366333,5.36263120174408,0.02102992683649063,89,0.4315628409385681,0.7319406270980835,3.3843274116516113,7.8420269092013,12.426072620342762,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.conv2,-2.9996256828308105,5.33510684967041,8.33473253250122,0.03268522396683693,92,0.6096413731575012,1.0386972427368164,4.6977643966674805,7.705783438444245,13.67153362530718,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.downsample.0,-1.1983375549316406,2.1020703315734863,3.300407886505127,0.012942776083946228,93,0.1819535791873932,0.3651586174964905,1.9426254034042358,10.676489091778373,18.138735721741707,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.1.conv1,-2.013057231903076,2.259812116622925,4.272869348526001,0.016756350174546242,120,0.2502337098121643,0.4785052239894867,1.758461356163025,7.0272760511882995,17.075514532927606,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.1.conv2,-5.982751369476318,2.025857448577881,8.0086088180542,0.03140630945563316,190,0.25585561990737915,0.5119309425354004,1.476230502128601,5.769779466493653,31.301281640611805,42,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.conv1,-1.7235431671142578,1.8899322748184204,3.6134754419326782,0.014170491136610508,122,0.27098512649536133,0.5030843615531921,1.5040651559829712,5.55036055090912,13.334589572001963,42,3,
